game_id,play_id,pass_result,down,yards_to_go,number_of_pass_rushers,possession_team,quarter,target_nfl_id,target_height,target_weight,complete_pass,half_seconds_remaining,qb_hit,cp,dist_def1,dist_def2,yards_from_los,yards_from_sideline,time_ball_in_air,angle_diff
2018090901,439,C,3,9,4,PIT,1,2558149,73,215,1,1385,0,0.856712281703949,6.89119002785441,NA,-1.5700000000000003,0.14999999999999858,0.8,271.21
2018090901,493,S,1,10,4,CLE,1,2495240,73,215,0,1359,1,NA,NA,NA,NA,NA,NA,NA
2018090901,523,I,1,10,4,CLE,1,2543743,72,229,0,1341,0,0.8752427101135254,NA,NA,1.3299999999999983,0.14999999999999858,NA,345.09999999999997
2018090901,566,I,3,9,5,CLE,1,2552461,69,210,0,1301,0,0.7179418802261353,NA,NA,0.2600000000000051,0.14999999999999858,NA,114.96000000000001
2018090901,613,I,1,10,6,PIT,1,2540151,76,203,0,1284,0,0.31264403462409973,NA,NA,5.549999999999997,0.14999999999999858,NA,294.44
2018090901,635,I,2,10,5,PIT,1,2540151,76,203,0,1279,0,0.5935474038124084,4.62456484439347,NA,5.450000000000003,0.14999999999999858,1.3,21.940000000000012
2018090901,680,C,3,5,5,PIT,1,2558149,73,215,1,1275,1,0.34021493792533875,3.209890963880235,8.15868862011537,6.540000000000006,0.14999999999999858,1.4,211.16
2018090901,704,IN,1,10,3,PIT,1,2508061,70,185,0,1232,0,0.6326547265052795,NA,NA,6.909999999999997,0.14999999999999858,NA,96.43
2018090901,865,C,2,13,4,CLE,1,2543743,72,229,1,1068,0,0.761603593826294,6.7349907201123855,NA,-6.459999999999994,0.14999999999999858,0.6,164.92
2018090901,854,I,3,10,4,CLE,1,2543488,71,196,0,1031,1,0.3631090521812439,NA,NA,1.5900000000000034,0.14999999999999858,NA,187.29999999999998
2018090901,977,C,3,2,4,PIT,1,2552633,79,250,1,932,0,0.5354834198951721,2.7472167733908375,NA,5.780000000000001,0.14999999999999858,1.4,283.59000000000003
2018090901,1021,S,1,10,4,PIT,2,2506109,77,240,0,900,1,NA,NA,NA,NA,NA,NA,NA
2018090901,1112,C,1,10,4,PIT,2,2552633,79,250,1,777,0,0.5466122031211853,4.5003999822238026,NA,6.91,0.14999999999999858,0.8,134.85000000000002
2018090901,1136,C,1,10,2,PIT,2,2508061,70,185,1,733,0,0.8527837991714478,8.09939503913719,NA,-2.969999999999999,0.14999999999999858,0.4,205.67000000000002
2018090901,1177,I,2,7,3,PIT,2,2557978,73,233,0,691,0,0.8443084359169006,NA,NA,-3.8900000000000006,0.14999999999999858,NA,290.8
2018090901,1306,C,2,11,4,CLE,2,2543488,71,196,1,642,0,0.31692636013031006,1.4616771189288014,NA,8.369999999999997,0.14999999999999858,2.8,300.23
2018090901,1330,I,1,10,4,CLE,2,NA,NA,NA,0,603,1,NA,NA,NA,NA,NA,NA,NA
2018090901,1452,C,3,6,5,CLE,2,2543488,71,196,1,466,0,0.7947692275047302,4.413456695154034,NA,NA,NA,0.4,NA
2018090901,1516,IN,1,10,4,PIT,2,2508061,70,185,0,450,0,0.17608417570590973,NA,NA,21.799999999999997,0.14999999999999858,NA,225.66
2018090901,1563,C,2,7,4,CLE,2,2540928,79,270,1,404,0,0.8771357536315918,9.81829414918906,NA,-3.280000000000001,0.14999999999999858,0.8,140.17999999999998
2018090901,1682,S,2,10,5,CLE,2,2495240,73,215,0,230,1,NA,NA,NA,NA,NA,NA,NA
2018090901,1742,C,1,10,5,PIT,2,2508061,70,185,1,153,0,0.752791166305542,7.017442554093331,NA,0.4200000000000017,0.14999999999999858,0.7,102.77000000000001
2018090901,1766,C,1,10,3,PIT,2,2557978,73,233,1,126,0,0.873450756072998,8.763583741826166,NA,-1.1899999999999977,0.14999999999999858,0.4,53.76999999999998
2018090901,1849,C,2,2,4,PIT,2,2558149,73,215,1,61,0,0.7438349723815918,0.9638464608017083,NA,4.899999999999999,0.14999999999999858,0.7,309.92
2018090901,1890,I,1,10,4,PIT,2,2508061,70,185,0,55,0,0.5669090151786804,1.782806775845326,7.069172511687633,8.270000000000003,0.14999999999999858,1.3,214.95000000000002
2018090901,1912,IN,2,10,4,PIT,2,2552633,79,250,0,51,0,0.6808357834815979,4.917367181734553,NA,0.509999999999998,0.14999999999999858,0.5,250.44
2018090901,1976,S,2,16,4,CLE,2,2495240,73,215,0,37,1,NA,NA,NA,NA,NA,NA,NA
2018090901,2055,S,1,10,7,CLE,3,2495240,73,215,0,1794,1,NA,NA,NA,NA,NA,NA,NA
2018090901,2324,C,1,10,4,PIT,3,2558149,73,215,1,1499,0,0.761500895023346,2.6294486114012563,13.452769231648928,2.3599999999999994,0.14999999999999858,0.6,296.11
2018090901,2448,C,2,22,4,PIT,3,2508061,70,185,1,1409,0,0.2563021183013916,0.8000624975587848,7.877017201961673,7.390000000000001,0.14999999999999858,1.7,343.58
2018090901,2522,C,1,10,4,CLE,3,2557986,76,246,1,1399,0,0.7875626087188721,4.083944171998434,NA,2.2099999999999937,0.14999999999999858,0.4,135.72000000000003
2018090901,2570,I,1,10,4,CLE,3,2543488,71,196,0,1356,0,0.3400214612483978,NA,NA,10.310000000000002,0.14999999999999858,NA,305.47999999999996
2018090901,2613,S,3,12,4,CLE,3,2495240,73,215,0,1313,1,NA,NA,NA,NA,NA,NA,NA
2018090901,2757,I,1,10,4,CLE,3,2552461,69,210,0,1219,0,0.7484825849533081,NA,NA,-0.12999999999999545,0.14999999999999858,NA,38.20000000000002
2018090901,2800,C,3,7,5,CLE,3,2543488,71,196,1,1181,0,0.36200034618377686,4.840041322137656,NA,10.799999999999997,0.14999999999999858,1.8,47.46000000000001
2018090901,2841,I,1,10,4,CLE,3,2537931,75,225,0,1130,0,0.3148798644542694,NA,NA,22.39,0.14999999999999858,NA,232.66
2018090901,2863,I,2,10,3,CLE,3,2557986,76,246,0,1122,0,0.7607594728469849,4.617326066025661,11.33158859119054,0.7999999999999972,0.14999999999999858,0.7,322.12
2018090901,2885,I,3,10,5,CLE,3,2557986,76,246,0,1120,0,0.5088935494422913,1.350925608610627,NA,11.850000000000001,0.14999999999999858,1.7,80.93
2018090901,2972,C,3,4,6,PIT,3,2540151,76,203,1,1026,0,0.6742429137229919,1.7532826355154494,NA,3.75,0.14999999999999858,1.2,308.34
2018090901,3038,C,3,4,5,PIT,3,2508061,70,185,1,909,0,0.7565065622329712,1.9425756098540936,NA,0.990000000000002,0.14999999999999858,0.6,26.630000000000024
2018090901,3079,I,1,10,3,PIT,4,2558149,73,215,0,900,0,0.8757331967353821,NA,NA,-2.1199999999999974,0.14999999999999858,NA,123.04000000000002
2018090901,3143,I,1,10,2,PIT,4,2558149,73,215,0,818,0,0.7323966026306152,NA,NA,2.520000000000003,0.14999999999999858,NA,73.73999999999998
2018090901,3267,C,1,10,4,CLE,4,2543488,71,196,1,726,0,0.8136218190193176,2.126029162546935,NA,2.8500000000000014,0.14999999999999858,0.6,148.5
2018090901,3295,S,2,4,4,CLE,4,2495240,73,215,0,707,1,NA,NA,NA,NA,NA,NA,NA
2018090901,3325,C,3,15,3,CLE,4,2557986,76,246,1,690,0,0.7894881367683411,4.722139345677978,14.401124956058121,1.6899999999999977,0.14999999999999858,1,98.22
2018090901,3441,I,3,13,4,PIT,4,2508061,70,185,0,536,0,0.5513558983802795,NA,NA,5.730000000000004,0.14999999999999858,NA,25.94999999999999
2018090901,3482,I,1,10,4,CLE,4,2552461,69,210,0,522,1,0.6156246662139893,NA,NA,-4.409999999999997,0.14999999999999858,NA,51.14
2018090901,3552,I,2,10,4,CLE,4,2543488,71,196,0,519,0,0.7607594728469849,1.0754068997360962,NA,11.400000000000006,0.14999999999999858,1.2,134.41
2018090901,3600,I,1,10,4,CLE,4,2555468,73,198,0,489,0,0.29979825019836426,1.23357204896999,NA,7.780000000000001,0.14999999999999858,2.3,209.14999999999998
2018090901,3622,I,2,10,5,CLE,4,2560988,71,200,0,483,0,0.4710959792137146,NA,NA,3.1400000000000006,0.14999999999999858,NA,33.44
2018090901,3644,I,3,10,5,CLE,4,2552461,69,210,0,478,0,0.8633917570114136,NA,NA,-5.709999999999994,0.14999999999999858,NA,29.860000000000007
2018090901,3718,I,4,5,5,CLE,4,2543488,71,196,0,469,0,0.3103421926498413,NA,NA,6.219999999999999,0.14999999999999858,NA,321.23
2018090901,3837,C,1,10,6,PIT,4,2558149,73,215,1,448,0,0.6436112523078918,15.291674205266075,NA,6.530000000000001,0.14999999999999858,0.8,222.89999999999998
2018090901,3867,S,1,10,6,PIT,4,2506109,77,240,0,408,1,NA,NA,NA,NA,NA,NA,NA
2018090901,3938,I,3,12,5,CLE,4,2543488,71,196,0,328,0,0.8182317018508911,1.5305227865013977,NA,1.2099999999999937,0.14999999999999858,0.6,243.6
2018090901,4020,C,3,1,4,PIT,4,2508061,70,185,1,236,0,0.7420980334281921,2.2912005586591513,NA,0.3499999999999943,0.14999999999999858,0.9,20.569999999999993
2018090901,4161,C,1,10,5,CLE,4,2555468,73,198,1,130,0,0.4007382094860077,0.5671860364994775,12.248836679456549,5.719999999999999,0.14999999999999858,2.3,301.11
2018090901,4189,C,1,10,5,CLE,4,2537931,75,225,1,123,0,0.3398239314556122,0.6041522986797289,7.13196326406692,2.480000000000004,0.14999999999999858,1.8,303.56
2018090901,4267,I,1,10,5,PIT,4,2552633,79,250,0,112,0,0.7270942330360413,8.748588457574174,NA,7.810000000000002,0.14999999999999858,0.8,105.31999999999996
2018090901,4289,I,2,10,3,PIT,4,2540151,76,203,0,108,0,0.575308620929718,NA,NA,6.709999999999994,0.14999999999999858,NA,351.46000000000004
2018090901,4311,C,3,10,4,PIT,4,2508061,70,185,1,104,0,0.7003999948501587,5.5853110924996745,NA,1.2800000000000011,0.14999999999999858,0.8,164.64000000000001
2018090901,4414,C,3,7,3,CLE,4,2543488,71,196,1,60,0,0.5572571158409119,5.430589286624427,5.9944641128294345,11.799999999999997,0.14999999999999858,0.8,146.87999999999997
2018090901,4438,C,1,10,3,CLE,4,2543488,71,196,1,38,0,0.6903012990951538,1.422005625867912,NA,11.200000000000003,0.14999999999999858,0.8,183.34
2018090901,4495,IN,1,10,4,CLE,4,2537931,75,225,0,23,0,0.3040612041950226,0.8263776376451618,NA,7.3799999999999955,0.14999999999999858,2.4,287.66
2018090901,4596,C,2,8,4,CLE,5,2543488,71,196,1,563,0,0.7181835770606995,3.3490297102295163,9.002144189025193,3.1400000000000006,0.14999999999999858,0.6,56.00999999999999
2018090901,4620,I,3,1,5,CLE,5,2557986,76,246,0,534,0,0.5562219023704529,1.56236999459155,7.745844046971249,6.969999999999999,0.14999999999999858,1.5,341.28
2018090901,4688,C,2,8,5,PIT,5,2557978,73,233,1,488,0,0.728385865688324,13.557949697502202,NA,-1.5400000000000063,0.14999999999999858,0.8,46.81999999999999
2018090901,4751,I,1,20,5,PIT,5,2508061,70,185,0,425,0,0.5783683061599731,1.1985407794480736,10.657509089838962,4,0.14999999999999858,1.4,17.650000000000006
2018090901,4762,S,2,20,6,PIT,5,2506109,77,240,0,420,1,NA,NA,NA,NA,NA,NA,NA
2018090901,4809,C,3,30,3,PIT,5,2508061,70,185,1,374,0,0.848900556564331,7.0419457538382115,15.930803495115986,1.8700000000000045,0.14999999999999858,0.9,349.6
2018090901,4896,S,2,10,5,CLE,5,2495240,73,215,0,297,0,NA,NA,NA,NA,NA,NA,NA
2018090901,4924,C,3,11,4,CLE,5,2552461,69,210,1,290,1,0.5565482378005981,12.648339812006947,NA,1.4200000000000017,0.14999999999999858,0.7,61.97999999999999
2018090901,4983,I,1,10,6,PIT,5,2508061,70,185,0,271,0,0.58873748779296875,0.9883825170448975,NA,5.600000000000001,0.14999999999999858,1.5,310.66999999999996
2018090901,5005,C,2,10,5,PIT,5,2508061,70,185,1,267,0,0.6887552738189697,1.5226621424334466,4.450943720156434,4.439999999999998,0.14999999999999858,0.9,173.88
2018090901,5050,C,2,8,5,PIT,5,2552633,79,250,1,191,0,0.764886200428009,4.259776989467876,NA,2.1000000000000014,0.14999999999999858,0.5,176.98000000000002
2018090901,5150,C,3,9,3,PIT,5,2557978,73,233,1,114,0,0.6781820058822632,4.317788785941235,NA,-2.8800000000000026,0.14999999999999858,0.6,8.910000000000025
2018090901,5211,I,1,10,5,CLE,5,2543488,71,196,0,104,0,0.8192272782325745,10.916157748951775,NA,1.6199999999999974,0.14999999999999858,0.4,285.27
2018090901,5233,I,2,10,5,CLE,5,2552461,69,210,0,99,1,0.3796287477016449,NA,NA,-3.719999999999999,0.14999999999999858,NA,79.13000000000002
2018090901,5276,I,3,10,5,CLE,5,2543488,71,196,0,96,0,0.30221420526504517,NA,NA,21.509999999999998,0.14999999999999858,NA,231.87
2018090901,5323,C,1,10,3,PIT,5,2508061,70,185,1,77,0,0.7471880316734314,3.0555195957479917,10.291170973217774,3.2099999999999937,0.14999999999999858,0.6,152.04000000000002
