game_id,play_id,y_side_init,n_route,nfl_id,nfl_id_intersect,x_intersect,y_intersect,n_intersection
2018090909,1071,right,2,2552415,2555343,55.52312417727073,20.506156208863537,1
2018090909,1071,right,2,2555343,2552415,55.52312417727073,20.506156208863537,1
2018090910,1025,left,2,2539336,2553454,22.743868647017866,18.77576545215441,1
2018090910,1025,left,2,2553454,2539336,22.743868647017866,18.77576545215441,1
2018090909,1470,left,3,2552415,2555343,38.83,39.04161754626456,1
2018090909,1470,left,3,2555343,2552415,38.83,39.04161754626456,1
2018090909,1722,right,3,2543491,2555343,97.76402029792109,19.749960713701096,1
2018090909,1722,right,3,2555343,2543491,97.76402029792109,19.749960713701096,1
2018090909,2062,left,2,2552415,2555343,11.81,12.60978479555578,1
2018090909,2062,left,2,2555343,2552415,11.81,12.60978479555578,1
2018090909,2084,right,3,2495826,2557886,11.97,12.315136750588662,1
2018090909,2084,right,3,2557886,2495826,11.97,12.315136750588662,1
2018090909,2180,right,3,2506106,2560781,42.91,43.49892084153171,1
2018090909,2180,right,3,2560781,2506106,42.91,43.49892084153171,1
2018090909,2618,left,3,2540160,2543491,53.11,53.34766409266409,2
2018090909,2618,left,3,2540160,2552415,55.34719108710331,34.201228899392305,2
2018090909,2618,left,3,2543491,2540160,53.11,53.34766409266409,2
2018090909,2618,left,3,2552415,2540160,55.34719108710331,34.201228899392305,2
2018090910,2434,left,2,2550353,2553454,63.664666021297194,18.435757617664688,1
2018090910,2434,left,2,2553454,2550353,63.664666021297194,18.435757617664688,1
2018090909,3162,right,3,2506106,2560781,40.136075354468694,18.77288593277043,1
2018090909,3162,right,3,2560781,2506106,40.136075354468694,18.77288593277043,1
2018090909,3273,right,2,2506106,2558208,76.58804754871599,18.23710324455667,1
2018090909,3273,right,2,2558208,2506106,76.58804754871599,18.23710324455667,1
2018090903,2556,right,2,2550272,2552580,84.24000000000001,35.06627450980395,1
2018090903,2556,right,2,2552580,2550272,84.24000000000001,35.06627450980395,1
2018090910,3171,right,2,2534436,2535698,84.97,16.99137254901961,1
2018090910,3171,right,2,2535698,2534436,84.97,16.99137254901961,1
2018090909,3801,left,2,2506106,2558208,100.97,101.05194444444444,1
2018090909,3801,left,2,2558208,2506106,100.97,101.05194444444444,1
2018090903,3235,right,2,2540202,2550272,22.8,18.0075,1
2018090903,3235,right,2,2550272,2540202,22.8,18.0075,1
2018090903,3728,left,3,2495966,2532903,32.980000000000004,33.879024390243906,1
2018090903,3728,left,3,2532903,2495966,32.980000000000004,33.879024390243906,1
2018090903,3755,left,3,2532903,2558207,48.43000000000001,49.419926739926744,1
2018090903,3755,left,3,2558207,2532903,48.43000000000001,49.419926739926744,1
2018090903,3777,left,3,2532903,2558207,47.97,48.96549544564098,1
2018090903,3777,left,3,2558207,2532903,47.97,48.96549544564098,1
2018090903,4028,right,3,2532903,2558207,46.239999999999995,31.373581267217627,1
2018090903,4028,right,3,2558207,2532903,46.239999999999995,31.373581267217627,1
2018090903,4050,left,2,2557848,2558207,45.599999999999994,45.610427586206896,1
2018090903,4050,left,2,2558207,2557848,45.599999999999994,45.610427586206896,1
2018090903,4072,right,3,2553896,2558207,46.040000000000006,31.948717948717952,1
2018090903,4072,right,3,2558207,2553896,46.040000000000006,31.948717948717952,1
2018090912,115,right,2,497236,2495448,45.347560285384034,46.19161710640138,1
2018090912,115,right,2,2495448,497236,45.347560285384034,46.19161710640138,1
2018090912,1259,right,3,2550617,2560810,62.35,62.80669082217248,1
2018090912,1259,right,3,2560810,2550617,62.35,62.80669082217248,1
2018090912,1395,left,2,2495448,2543495,86.77000000000001,86.94237785016287,1
2018090912,1395,left,2,2543495,2495448,86.77000000000001,86.94237785016287,1
2018090912,2115,left,3,2550617,2560810,92.73,93.56918617614271,1
2018090912,2115,left,3,2560810,2550617,92.73,93.56918617614271,1
2018090912,2934,right,3,497236,2495448,27.94,28.151009174311927,1
2018090912,2934,right,3,2495448,497236,27.94,28.151009174311927,1
2018090912,3674,left,3,2550617,2560810,20.040000000000006,20.150269230769233,1
2018090912,3674,left,3,2560810,2550617,20.040000000000006,20.150269230769233,1
2018090912,3726,left,3,2550617,2560810,26.420734285038254,17.335954991192786,1
2018090912,3726,left,3,2560810,2550617,26.420734285038254,17.335954991192786,1
2018090912,3805,left,3,2550284,2560810,54.599999999999994,55.01675888356079,1
2018090912,3805,left,3,2560810,2550284,54.599999999999994,55.01675888356079,1
2018090912,3849,left,4,2553432,2560810,54.39,19.48242424242425,1
2018090912,3849,left,4,2560810,2553432,54.39,19.48242424242425,1
2018091000,785,right,2,2543828,2556462,62.2,62.34387895460798,1
2018091000,785,right,2,2556462,2543828,62.2,62.34387895460798,1
2018091000,2968,right,3,497326,2558052,78.73,18.07344827586207,1
2018091000,2968,right,3,2558052,497326,78.73,18.07344827586207,1
2018091000,3216,left,2,497326,2532884,59.26,60.01693023255814,1
2018091000,3216,left,2,2532884,497326,59.26,60.01693023255814,1
2018091001,915,left,3,71265,2550597,53.37,29.444810126582272,1
2018091001,915,left,3,2550597,71265,53.37,29.444810126582272,1
2018091001,1695,right,3,2555364,2557898,104.15289156626505,21.489156626506023,1
2018091001,1695,right,3,2557898,2555364,104.15289156626505,21.489156626506023,1
2018091001,1780,right,2,1032,2556885,32.959999999999994,33.20432048681541,1
2018091001,1780,right,2,2556885,1032,32.959999999999994,33.20432048681541,1
2018091001,2350,right,3,2555364,2557898,84.95,85.36876664617907,1
2018091001,2350,right,3,2557898,2555364,84.95,85.36876664617907,1
2018091001,2921,left,2,2540169,2557898,69.92219304471257,21.18582446179324,1
2018091001,2921,left,2,2557898,2540169,69.92219304471257,21.18582446179324,1
2018091001,2945,left,2,2540169,2557898,99.96000000000001,100.46476190476191,1
2018091001,2945,left,2,2557898,2540169,99.96000000000001,100.46476190476191,1
2018091001,3049,left,2,1032,2556885,37.7,37.764952806756085,1
2018091001,3049,left,2,2556885,1032,37.7,37.764952806756085,1
2018091001,3223,right,2,2540169,2557898,50.72796042938329,23.25323510839823,1
2018091001,3223,right,2,2557898,2540169,50.72796042938329,23.25323510839823,1
2018091001,3361,right,2,2540169,2555364,66.05019611869803,23.42885511859534,1
2018091001,3361,right,2,2555364,2540169,66.05019611869803,23.42885511859534,1
2018091001,3361,left,2,2543498,2557898,66.75829964814663,37.368986989608054,1
2018091001,3361,left,2,2557898,2543498,66.75829964814663,37.368986989608054,1
2018091001,3385,right,3,2557889,2557898,71.52,72.151640625,1
2018091001,3385,right,3,2557898,2557889,71.52,72.151640625,1
2018091001,3487,right,2,1032,2550597,35.379999999999995,36.010982082104775,1
2018091001,3487,right,2,2550597,1032,35.379999999999995,36.010982082104775,1
2018091001,3715,left,3,2540169,2543498,80.35298977183321,31.027013375295045,2
2018091001,3715,left,3,2540169,2557898,79.11015706806283,81.2539506637793,2
2018091001,3715,left,3,2543498,2540169,80.35298977183321,31.027013375295045,2
2018091001,3715,left,3,2557898,2540169,79.11015706806283,81.2539506637793,2
2018091300,181,right,2,2495450,2552559,39.30451612903226,34.226559139784946,1
2018091300,181,right,2,2552559,2495450,39.30451612903226,34.226559139784946,1
2018091300,880,right,2,2540148,2540156,75.78,35.34367041198502,1
2018091300,880,right,2,2540156,2540148,75.78,35.34367041198502,1
2018091300,1585,left,2,2543847,2552402,85.19476563441377,21.07156926537335,1
2018091300,1585,left,2,2552402,2543847,85.19476563441377,21.07156926537335,1
2018091300,2130,left,2,2495450,2555466,95.61149314348512,33.20047637249749,1
2018091300,2130,left,2,2555466,2495450,95.61149314348512,33.20047637249749,1
2018091300,2196,left,3,71269,2543847,33.370000000000005,20.560000000000002,1
2018091300,2196,left,3,2543847,71269,33.370000000000005,20.560000000000002,1
2018091300,2506,right,2,71269,2550256,28.07806140350877,35.98205263157895,1
2018091300,2506,right,2,2550256,71269,28.07806140350877,35.98205263157895,1
2018091300,3351,left,2,2552468,2555209,60.92659571233085,33.464581116010336,1
2018091300,3351,left,2,2555209,2552468,60.92659571233085,33.464581116010336,1
2018091300,3397,right,2,71269,2552631,64.75914230019494,16.32224171539961,1
2018091300,3397,right,2,2552631,71269,64.75914230019494,16.32224171539961,1
2018091603,59,right,3,2540928,2557986,40.03,40.30471293861056,2
2018091603,59,right,3,2543488,2557986,39.3,39.31727891156462,2
2018091603,59,right,3,2557986,2540928,40.03,40.30471293861056,2
2018091603,59,right,3,2557986,2543488,39.3,39.31727891156462,2
2018091600,93,right,2,2495459,2552458,61.84,62.50424506193505,1
2018091600,93,right,2,2552458,2495459,61.84,62.50424506193505,1
2018091600,159,left,3,2532978,2560894,75.11321154012266,23.294932193141573,1
2018091600,159,left,3,2560894,2532978,75.11321154012266,23.294932193141573,1
2018091608,166,left,2,2532865,2556396,56.5479726288988,20.668428813918958,1
2018091608,166,left,2,2556396,2532865,56.5479726288988,20.668428813918958,1
2018091608,238,left,3,2532865,2540232,81,81.02032810271041,1
2018091608,238,left,3,2540232,2532865,81,81.02032810271041,1
2018091608,304,right,3,2543759,2556396,102.63443029709435,34.26869735553379,1
2018091608,304,right,3,2556396,2543759,102.63443029709435,34.26869735553379,1
2018091608,304,left,2,2543466,2560742,101.07,101.50217054263565,1
2018091608,304,left,2,2560742,2543466,101.07,101.50217054263565,1
2018091604,252,right,2,2495328,2553451,16.52,14.892307692307691,1
2018091604,252,right,2,2553451,2495328,16.52,14.892307692307691,1
2018091605,309,right,2,2508061,2558149,29.65,30.07898217366302,1
2018091605,309,right,2,2558149,2508061,29.65,30.07898217366302,1
2018091603,358,left,3,2543488,2555468,86,86.83106581655706,1
2018091603,358,left,3,2555468,2543488,86,86.83106581655706,1
2018091608,430,left,3,2540160,2543491,64.40150231124807,36.48508166409861,1
2018091608,430,left,3,2543491,2540160,64.40150231124807,36.48508166409861,1
2018091603,525,left,3,2556370,2558928,64.21,64.80326868225897,1
2018091603,525,left,3,2558928,2556370,64.21,64.80326868225897,1
2018091604,532,right,3,2543828,2556462,38.56,38.753576934056525,1
2018091604,532,right,3,2556462,2543828,38.56,38.753576934056525,1
2018091605,746,left,3,2540215,2558149,29.94,30.003929961089494,1
2018091605,746,left,3,2558149,2540215,29.94,30.003929961089494,1
2018091605,770,right,3,2540215,2558149,54.1119525065963,19.987372031662268,1
2018091605,770,right,3,2558149,2540215,54.1119525065963,19.987372031662268,1
2018091600,798,right,2,2495459,2552458,38.31999999999999,34.925151515151526,1
2018091600,798,right,2,2552458,2495459,38.31999999999999,34.925151515151526,1
2018091604,887,left,2,2649,2540202,53.91,54.76650214592274,1
2018091604,887,left,2,2540202,2649,53.91,54.76650214592274,1
2018091600,926,right,2,2532978,2560894,76.58401082489276,17.242662204954296,1
2018091600,926,right,2,2560894,2532978,76.58401082489276,17.242662204954296,1
2018091603,1100,right,3,2506122,2558019,38.06,30.00497395833333,1
2018091603,1100,right,3,2558019,2506122,38.06,30.00497395833333,1
2018091607,1021,left,3,2541316,2543646,61.2,62.136030893216926,1
2018091607,1021,left,3,2543646,2541316,61.2,62.136030893216926,1
2018091603,1171,left,2,2506122,2507166,58.579802476739324,23.000372464055022,1
2018091603,1171,left,2,2507166,2506122,58.579802476739324,23.000372464055022,1
2018091608,996,left,3,2540160,2557886,50.05,50.240684363521645,1
2018091608,996,left,3,2557886,2540160,50.05,50.240684363521645,1
2018091606,1090,right,2,2550656,2557856,45.1670206022187,19.861141045958796,1
2018091606,1090,right,2,2557856,2550656,45.1670206022187,19.861141045958796,1
2018091607,1203,right,2,2532903,2555317,44.57299257317606,38.09042376583662,1
2018091607,1203,right,2,2555317,2532903,44.57299257317606,38.09042376583662,1
2018091607,1288,left,3,2540165,2541316,24.59163357250125,35.38320540630736,1
2018091607,1288,left,3,2541316,2540165,24.59163357250125,35.38320540630736,1
2018091605,1348,left,3,2552652,2556214,33.21,33.82897449731278,1
2018091605,1348,left,3,2556214,2552652,33.21,33.82897449731278,1
2018091600,1205,left,2,2533040,2555415,37.53141504733434,15.407284504235175,1
2018091600,1205,left,2,2555415,2533040,37.53141504733434,15.407284504235175,1
2018091605,1499,left,2,2508061,2557960,26.739999999999995,27.698176094072508,1
2018091605,1499,left,2,2557960,2508061,26.739999999999995,27.698176094072508,1
2018091605,1499,right,3,2540215,2558149,27.568636169910498,34.88904934413033,1
2018091605,1499,right,3,2558149,2540215,27.568636169910498,34.88904934413033,1
2018091603,1586,left,2,2540928,2557986,50.44,51.14115437894412,1
2018091603,1586,left,2,2557986,2540928,50.44,51.14115437894412,1
2018091606,1553,right,3,2556444,2560995,93.37,93.45716402913841,1
2018091606,1553,right,3,2560995,2556444,93.37,93.45716402913841,1
2018091607,1534,left,3,2532903,2557848,33.8,33.88615384615384,3
2018091607,1534,left,3,2532903,2558207,34.15175097276264,21.21337224383917,3
2018091607,1534,left,3,2557848,2532903,33.8,33.88615384615384,3
2018091607,1534,left,3,2557848,2558207,32.68000000000001,33.12444444444445,3
2018091607,1534,left,3,2558207,2532903,34.15175097276264,21.21337224383917,3
2018091607,1534,left,3,2558207,2557848,32.68000000000001,33.12444444444445,3
2018091601,1538,left,3,2540154,2553913,78.34,78.77780692484615,1
2018091601,1538,left,3,2553913,2540154,78.34,78.77780692484615,1
2018091608,1512,right,2,2552415,2555343,38.86987088215786,32.53008681553541,1
2018091608,1512,right,2,2555343,2552415,38.86987088215786,32.53008681553541,1
2018091602,1562,left,3,2495438,2552608,56.52,56.70849557522124,1
2018091602,1562,left,3,2552608,2495438,56.52,56.70849557522124,1
2018091607,1723,left,2,2540165,2543646,47.66,48.18149267831837,1
2018091607,1723,left,2,2543646,2540165,47.66,48.18149267831837,1
2018091603,1881,left,3,2506122,2558928,35.72327411293116,21.98053578792828,1
2018091603,1881,left,3,2558928,2506122,35.72327411293116,21.98053578792828,1
2018091604,1734,left,2,2649,2556190,74.56,75.2303132927448,1
2018091604,1734,left,2,2556190,2649,74.56,75.2303132927448,1
2018091600,1722,left,3,2533040,2555415,51.89705793716568,22.877232979231025,1
2018091600,1722,left,3,2555415,2533040,51.89705793716568,22.877232979231025,1
2018091602,1813,right,3,497236,2495448,79.12598615104747,21.89687400974121,1
2018091602,1813,right,3,2495448,497236,79.12598615104747,21.89687400974121,1
2018091600,1780,left,3,2555415,2560854,62.14,62.246040268456376,1
2018091600,1780,left,3,2560854,2555415,62.14,62.246040268456376,1
2018091606,1933,right,3,2550656,2558105,99.88,100.57196498974925,1
