"gameId","playId","targetNflId"
2018090901,3837,2558149
2018090901,3867,2506109
2018090901,3938,2543488
2018090901,4020,2508061
2018090901,4161,2555468
2018090901,4189,2537931
2018090901,4267,2552633
2018090901,4289,2540151
2018090901,4311,2508061
2018090901,4414,2543488
2018090901,4438,2543488
2018090901,4495,2537931
2018090901,4596,2543488
2018090901,4620,2557986
2018090901,4688,2557978
2018090901,4751,2508061
2018090901,4762,2506109
2018090901,4809,2508061
2018090901,4896,2495240
2018090901,4924,2552461
2018090901,4983,2508061
2018090901,5005,2508061
2018090901,5050,2552633
2018090901,5150,2557978
2018090901,5211,2543488
2018090901,5233,2552461
2018090901,5276,2543488
2018090901,5323,2508061
2018090901,5347,2558149
2018090901,5369,2506109
2018090901,5449,NA
2018090901,5511,2540151
2018090902,81,2557976
2018090902,163,2540232
2018090902,210,2540148
2018090902,260,2557976
2018090902,305,2495450
2018090902,350,2558010
2018090902,372,2555466
2018090902,437,2543759
2018090902,482,2543759
2018090902,527,2556396
2018090902,551,2556396
2018090902,575,2543759
2018090902,673,2543466
2018090902,695,2560933
2018090902,797,2557976
2018090902,821,2552586
2018090902,845,2495450
2018090902,885,2532865
2018090902,989,2532865
2018090902,1011,2543466
2018090902,1040,2532865
2018090902,1085,2543466
2018090902,1182,2555466
2018090902,1206,2540156
2018090902,1302,NA
2018090902,1326,2532865
2018090902,1406,2560742
2018090902,1472,2550405
2018090902,1517,2543759
2018090902,1541,2532865
2018090902,1614,2552559
2018090902,1730,2495450
2018090902,1752,2558010
2018090902,1815,2540232
2018090902,1839,2560742
2018090902,1863,2560742
2018090902,1904,2543466
2018090902,2002,2560742
2018090902,2043,2540232
2018090902,2166,2540232
2018090902,2209,2533031
2018090902,2297,2495143
2018090902,2316,2540148
2018090902,2382,2543759
2018090902,2406,2543759
2018090902,2435,2532865
2018090902,2457,2560933
2018090902,2481,2543466
2018090902,2505,2532865
2018090902,2527,2560933
2018090902,2558,2540232
2018090902,2582,2532865
2018090902,2662,2557976
2018090902,2686,2495450
2018090902,2710,2555466
2018090902,2739,2557976
2018090902,2824,2495450
2018090902,2933,2532865
2018090902,2955,2558877
2018090902,3092,2533031
2018090902,3113,2560742
2018090902,3214,2495143
2018090902,3299,2557976
2018090902,3480,2532865
2018090902,3525,2543759
2018090902,3597,2495450
2018090902,3674,2540148
2018090902,3698,2555466
2018090902,3727,2557976
2018090902,3751,2495450
2018090902,3812,2495450
2018090902,3851,2555466
2018090902,3907,2540232
2018090902,3929,2532865
2018090902,3962,2540232
2018090902,3986,2540232
2018090902,4031,2556396
2018090902,4055,2543759
2018090902,4096,2543759
2018090902,4120,2560742
2018090902,4144,2560742
2018090902,4173,2560742
2018090902,4197,2560742
2018090902,4219,2540232
2018090902,4300,2540232
2018090903,79,2495966
2018090903,149,2557848
2018090903,194,2557848
2018090903,218,2557870
2018090903,333,2649
2018090903,382,2649
2018090903,424,2557848
2018090903,451,2555317
2018090903,513,2556075
2018090903,596,2495234
2018090903,641,2495966
2018090903,663,2557848
2018090903,685,2557848
2018090903,762,2550272
2018090903,791,2649
2018090903,813,2550272
2018090903,837,2555230
2018090903,878,2556190
2018090903,941,2556190
2018090903,1074,2540202
2018090903,1146,2495469
2018090903,1235,2557848
2018090903,1336,2556190
2018090903,1444,2550272
2018090903,1515,2649
2018090903,1556,2555230
2018090903,1585,2557848
2018090903,1947,2555230
2018090903,1971,2649
2018090903,2064,2495966
2018090903,2230,2555317
2018090903,2267,2556190
2018090903,2381,2649
2018090903,2405,2560994
2018090903,2453,2560994
2018090903,2509,2495469
2018090903,2556,2540202
2018090903,2597,2550272
2018090903,2806,2495966
2018090903,2834,2555317
2018090903,2894,2557848
2018090903,3007,2557848
2018090903,3029,2495966
2018090903,3086,2495234
2018090903,3117,2495469
2018090903,3139,2495469
2018090903,3213,2540202
2018090903,3235,2555230
2018090903,3264,2540202
2018090903,3349,2556190
2018090903,3371,2556190
2018090903,3438,2556190
2018090903,3485,2558207
2018090903,3507,2495469
2018090903,3578,2495966
2018090903,3625,2532956
2018090903,3661,2540202
2018090903,3728,2495966
2018090903,3755,2557848
2018090903,3777,2495469
2018090903,3801,2557848
2018090903,3840,2495469
2018090903,3999,2557848
2018090903,4028,2558207
2018090903,4050,2557848
2018090903,4072,2558207
2018090903,4096,2495469
2018090900,71,2552402
2018090900,95,2552402
2018090900,186,2543847
2018090900,210,71269
2018090900,232,2560957
2018090900,313,2552402
2018090900,444,79607
2018090900,466,2558191
2018090900,531,71269
2018090900,553,2550256
2018090900,600,2495189
2018090900,622,2495189
2018090900,646,2543471
2018090900,720,71269
2018090900,775,2550256
2018090900,797,2560957
2018090900,853,2550256
2018090900,877,2552631
2018090900,901,2552468
2018090900,925,2543847
2018090900,947,2543847
2018090900,1035,2558191
2018090900,1161,2552402
2018090900,1204,2552402
2018090900,1260,2495189
2018090900,1316,2543471
2018090900,1338,2557863
2018090900,1385,382
2018090900,1425,2552402
2018090900,1551,2543471
2018090900,1594,2558191
2018090900,1713,2552631
2018090900,1737,2555209
2018090900,1823,2543471
2018090900,1847,2552647
2018090900,1869,2543471
2018090900,1906,2552631
2018090900,2037,79607
2018090900,2119,71269
2018090900,2199,2552631
2018090900,2223,2550256
2018090900,2264,2552631
2018090900,2288,2543847
2018090900,2312,2550256
2018090900,2353,2560957
2018090900,2377,71269
2018090900,2440,2559159
2018090900,2572,2557863
2018090900,2594,2559159
2018090900,2646,2555430
2018090900,2732,2550256
2018090900,2799,2495139
2018090900,2821,79607
2018090900,2845,2543471
2018090900,2955,2557863
2018090900,2977,2560955
2018090900,3060,2560757
2018090900,3161,2495139
2018090900,3210,2495453
2018090900,3420,2543471
2018090900,3442,2560955
2018090900,3607,NA
2018090900,3629,2560957
2018090900,3680,2552647
2018090900,3702,NA
2018090900,3748,2543767
2018090900,3784,2557863
2018090900,3829,2543767
2018090900,4093,2552468
2018090900,4260,2560729
2018090900,4303,2495189
2018090900,4503,2557863
2018090900,4527,2559159
2018090900,4551,2560955
2018090900,4596,2557863
2018090900,4637,2560729
2018090905,162,2539265
2018090905,228,497240
2018090905,313,2560951
2018090905,337,2541316
2018090905,377,2508101
2018090905,406,2540145
2018090905,451,2508101
2018090905,475,2543773
2018090905,516,2560896
2018090905,585,2540165
2018090905,628,2543646
2018090905,757,2543773
2018090905,783,2552470
2018090905,829,2558063
2018090905,882,2552424
2018090905,906,2543603
2018090905,963,2530515
2018090905,987,2543773
2018090905,1047,2539265
2018090905,1138,2543773
2018090905,1222,2560896
2018090905,1247,2540165
2018090905,1269,2540165
2018090905,1337,2558063
2018090905,1356,2541316
2018090905,1419,2559211
2018090905,1441,2543773
2018090905,1465,497240
2018090905,1489,2530515
2018090905,1511,2543773
2018090905,1533,2530515
2018090905,1601,2540165
2018090905,1646,2561427
2018090905,1689,497240
2018090905,1713,497240
2018090905,1951,2555234
2018090905,2062,497240
2018090905,2123,2552424
2018090905,2147,2543773
2018090905,2169,2552424
2018090905,2193,2552424
2018090905,2345,2543646
2018090905,2369,2533034
2018090905,2433,497240
2018090905,2471,2540165
2018090905,2516,2540165
2018090905,2557,2533034
2018090905,2600,2541316
2018090905,2622,2541316
2018090905,2686,497240
2018090905,2710,2552424
2018090905,2777,2552424
2018090905,2839,2539265
2018090905,2861,2530515
2018090905,2949,2543646
2018090905,3078,2543646
2018090905,3125,2540165
2018090905,3218,2508101
2018090905,3242,2543773
2018090905,3283,2530515
2018090905,3305,2543773
2018090905,3371,497240
2018090905,3395,2552424
2018090905,3445,2504211
2018090905,3546,2540165
2018090905,3591,2558063
2018090905,3621,2560951
2018090905,3645,2540165
2018090905,3709,2504211
2018090905,3774,2541316
2018090905,3822,2543646
2018090905,3970,2540165
2018090905,4053,2543646
2018090905,4142,2508101
2018090905,4330,2543646
2018090905,4385,2543646
2018090905,4414,2540165
2018090905,4464,2561427
2018090907,79,2559153
2018090907,170,2557895
2018090907,192,2557895
2018090907,248,2552471
2018090907,270,2543614
2018090907,498,2532835
2018090907,541,2557973
2018090907,565,2543477
2018090907,584,2543614
2018090907,641,2543496
2018090907,686,2543496
2018090907,710,2543496
2018090907,936,2552471
2018090907,960,2557895
2018090907,1005,2557973
2018090907,1050,2543683
2018090907,1079,2559153
2018090907,1155,2495211
2018090907,1177,2557973
2018090907,1268,2557952
2018090907,1292,2555295
2018090907,1316,2543496
2018090907,1358,2557895
2018090907,1382,2557895
2018090907,1465,2552471
2018090907,1537,2555295
2018090907,1578,2505996
2018090907,1597,2555295
2018090907,1638,2555295
2018090907,1716,2505996
2018090907,1785,2543496
2018090907,1826,2543496
2018090907,2021,2560968
2018090907,2096,2557952
2018090907,2141,2543496
2018090907,2200,2543496
2018090907,2224,2557858
2018090907,2324,2559153
2018090907,2396,2560968
2018090907,2418,2557858
2018090907,2463,2559153
2018090907,2511,2552471
2018090907,2556,2543614
2018090907,2618,2555295
2018090907,2642,2543496
2018090907,2664,2557858
2018090907,2686,2543496
2018090907,2744,2543683
2018090907,2787,2553318
2018090907,2853,2552471
2018090907,2895,2557858
2018090907,2957,2560968
2018090907,3033,2560968
2018090907,3055,NA
2018090907,3077,2543496
2018090907,3122,2543614
2018090907,3171,2552471
2018090907,3193,2543614
2018090907,3259,2560968
2018090907,3332,2543496
2018090907,3430,2543683
2018090907,3475,2543683
2018090907,3522,2543496
2018090907,3567,2560968
2018090907,3692,2557895
2018090907,3716,2553318
2018090907,3755,2552471
2018090907,3777,2543683
2018090907,3826,2543496
2018090907,3871,2543496
2018090907,3895,2555295
2018090907,3955,2557858
2018090907,3977,2555295
2018090906,58,2507166
2018090906,87,2558019
2018090906,142,2556370
2018090906,284,1581
2018090906,354,1581
2018090906,456,2556370
2018090906,480,2507166
2018090906,508,2560878
2018090906,534,2506122
2018090906,604,2556370
2018090906,628,2558019
2018090906,730,2550656
2018090906,752,2558105
2018090906,776,2543468
2018090906,868,2507166
2018090906,922,2556370
2018090906,967,2507166
2018090906,1027,2558105
2018090906,1113,2557856
2018090906,1221,2550656
2018090906,1304,2539303
2018090906,1326,2556370
2018090906,1350,2504775
2018090906,1419,2553895
2018090906,1441,2543468
2018090906,1465,2557856
2018090906,1493,2543468
2018090906,1583,2495471
2018090906,1649,2558105
2018090906,1799,2556370
2018090906,1823,2558019
2018090906,1851,2556370
2018090906,1927,2558019
2018090906,1949,2558019
2018090906,2020,2558019
2018090906,2061,2556370
2018090906,2261,2543468
2018090906,2310,1581
2018090906,2339,2553895
2018090906,2409,2543468
2018090906,2479,2556508
2018090906,2501,2550223
2018090906,2607,2558019
2018090906,2648,2558928
2018090906,2748,2558105
2018090906,2812,2556370
2018090906,2868,2558019
2018090906,2897,2556370
2018090906,2923,2556370
2018090906,2981,2553895
2018090906,3051,2543468
2018090906,3143,2558019
2018090906,3167,2541834
2018090906,3195,2556370
2018090906,3223,2556370
2018090906,3311,2553895
2018090906,3335,2543468
2018090906,3363,2553895
2018090906,3466,1581
2018090906,3546,2558928
2018090906,3570,2506122
2018090906,3594,2506122
2018090906,3708,2558019
2018090906,3732,2507166
2018090906,3754,2558019
2018090906,3776,2506122
2018090906,3808,NA
2018090906,3834,2556370
2018090906,3967,1581
2018090906,4116,2556370
2018090906,4140,2507166
2018090906,4173,2556370
2018090906,4201,2556370
2018090906,4229,2558019
2018090909,79,2540160
2018090909,114,2540011
2018090909,157,2540011
2018090909,225,2543491
2018090909,249,NA
2018090909,387,2558208
2018090909,453,2553435
2018090909,477,2560781
2018090909,556,2495826
2018090909,602,2552415
2018090909,784,2540011
2018090909,851,2506106
2018090909,896,2559248
2018090909,1005,2540011
2018090909,1071,2540011
2018090909,1126,2540160
2018090909,1218,2552415
2018090909,1351,2506106
2018090909,1373,2560781
2018090909,1446,2540011
2018090909,1470,2543491
2018090909,1494,2507164
2018090909,1535,2540160
2018090909,1559,2543491
2018090909,1583,2552415
2018090909,1682,2506340
2018090909,1722,2540011
2018090909,1751,2506340
2018090909,1772,2540160
2018090909,1899,2506106
2018090909,1944,2559248
2018090909,1968,2553435
2018090909,2062,2507164
2018090909,2084,2555343
2018090909,2180,2506106
2018090909,2225,2558208
2018090909,2319,2555343
2018090909,2375,2543491
2018090909,2430,2555343
2018090909,2590,2506340
2018090909,2618,2543491
2018090909,2699,2506106
2018090909,2744,2553435
2018090909,2766,2506106
2018090909,2790,497095
2018090909,2809,2559248
2018090909,2974,2543491
2018090909,2996,2552415
2018090909,3067,2540160
2018090909,3138,2506106
2018090909,3162,2559248
2018090909,3228,2560711
2018090909,3273,2560711
2018090909,3297,2559248
2018090909,3321,2553435
2018090909,3366,2553435
2018090909,3446,2506106
2018090909,3731,2553435
2018090909,3755,2553435
2018090909,3777,2553435
2018090909,3801,2553435
2018090909,3835,2559248
2018090909,3916,2507164
2018090909,3956,2506106
2018090909,3978,2560711
2018090909,4002,2506106
2018090909,4026,2560711
2018090909,4050,2558208
2018090909,4072,497095
2018090910,191,2557997
2018090910,414,2560894
2018090910,477,2539205
2018090910,499,2535698
2018090910,577,2553454
2018090910,676,2535698
2018090910,725,2495700
2018090910,784,2552458
2018090910,806,2495700
2018090910,894,2557997
2018090910,923,2532978
2018090910,985,2555260
2018090910,1025,2553743
2018090910,1131,2532978
2018090910,1155,2495459
2018090910,1288,2555260
2018090910,1307,2550353
2018090910,1381,2557997
2018090910,1426,2552458
2018090910,1467,2560735
2018090910,1491,2553454
2018090910,1536,2553454
2018090910,1560,2559193
2018090910,1678,2532978
2018090910,1718,2557997
2018090910,1740,2495459
2018090910,1764,2532978
2018090910,1876,2557997
2018090910,1865,2557997
2018090910,1954,2495455
2018090910,1982,NA
2018090910,2136,2557997
2018090910,2204,2557997
2018090910,2226,2560894
2018090910,2250,2495455
2018090910,2309,2550353
2018090910,2344,2535698
2018090910,2434,2553454
2018090910,2528,2532978
2018090910,2580,2535698
2018090910,2604,2555224
2018090910,2626,2555260
2018090910,2649,2535698
2018090910,2729,2539205
2018090910,2753,2555224
2018090910,2797,2552458
2018090910,2863,2552458
2018090910,3082,2535698
2018090910,3106,2555224
2018090910,3130,2534436
2018090910,3171,2535698
2018090910,3333,2557997
2018090910,3434,2552458
2018090910,3458,2495455
2018090910,3502,2535698
2018090910,3526,2534436
2018090910,3550,2534436
2018090910,3574,2555260
2018090910,3638,2555260
2018090910,3657,2534436
2018090910,3702,2555224
2018090910,3726,2534436
2018090910,3883,2550353
2018090910,3931,2555260
2018090912,93,2558204
2018090912,115,2495448
2018090912,137,2558204
2018090912,242,2558250
2018090912,266,2550617
2018090912,316,2550617
2018090912,402,2550284
2018090912,474,2506363
2018090912,503,497236
2018090912,629,2543509
2018090912,653,2558008
2018090912,697,2543509
2018090912,732,2555418
2018090912,756,2543509
2018090912,795,2550617
2018090912,919,2495448
2018090912,983,2543509
2018090912,1081,2543495
2018090912,1103,497236
2018090912,1127,2506363
2018090912,1216,2540200
2018090912,1259,2540200
2018090912,1300,2558008
2018090912,1371,2495448
2018090912,1395,2543495
2018090912,1419,2556460
2018090912,1464,2557983
2018090912,1493,2550617
2018090912,1555,2550284
2018090912,1617,2556460
2018090912,1639,2552429
2018090912,1666,2557983
2018090912,1702,2556460
2018090912,1724,2552429
2018090912,1837,2555418
2018090912,1882,2560810
2018090912,1939,2550617
2018090912,1963,2550284
2018090912,1985,2558250
2018090912,2030,2552636
2018090912,2080,2555418
2018090912,2115,NA
2018090912,2205,2543495
2018090912,2258,2495448
2018090912,2282,2495187
2018090912,2348,2495448
2018090912,2372,2495448
2018090912,2417,497236
2018090912,2439,497236
2018090912,2495,2558250
2018090912,2519,NA
2018090912,2602,NA
2018090912,2635,2556460
2018090912,2659,2556460
2018090912,2683,2556460
2018090912,2724,2495448
2018090912,2748,2552429
2018090912,2775,2556460
2018090912,2868,2540200
2018090912,2934,2495448
2018090912,2958,2543495
2018090912,2982,2495448
2018090912,3006,2543495
2018090912,3030,2543495
2018090912,3081,2555418
2018090912,3105,2558008
2018090912,3271,2560810
2018090912,3464,2560810
2018090912,3520,2543495
2018090912,3542,2556460
2018090912,3564,2495448
2018090912,3674,2555418
2018090912,3704,2543509
2018090912,3726,2550284
2018090912,3781,2543509
2018090912,3805,2558250
2018090912,3827,2543509
2018090912,3849,2550284
2018090912,3871,2558008
2018090912,4043,2543495
2018091000,60,2495328
2018091000,175,NA
2018091000,197,2553451
2018091000,242,2553744
2018091000,287,2543828
2018091000,330,2561036
2018091000,426,2558052
2018091000,494,2543828
2018091000,539,2543828
2018091000,566,2543828
2018091000,694,497326
2018091000,716,2540020
2018091000,738,2532884
2018091000,785,2495328
2018091000,872,2561036
2018091000,1005,2558052
2018091000,1029,2532884
2018091000,1051,2560765
2018091000,1101,2543836
2018091000,1186,2560765
2018091000,1210,497326
2018091000,1254,2553451
2018091000,1278,2543828
2018091000,1300,2543828
2018091000,1362,2543828
2018091000,1451,2532884
2018091000,1501,497326
2018091000,1523,2558052
2018091000,1610,2553451
2018091000,1672,2556462
2018091000,1753,2558052
2018091000,1782,2558052
2018091000,1840,2558052
2018091000,1864,497326
2018091000,1888,2540020
2018091000,1927,2558052
2018091000,1987,497326
2018091000,2129,497326
2018091000,2153,497326
2018091000,2177,2558052
2018091000,2201,497326
2018091000,2258,2531332
2018091000,2357,2531332
2018091000,2402,2543828
2018091000,2495,2540020
2018091000,2579,497326
2018091000,2604,497326
2018091000,2713,497326
2018091000,2735,2541199
2018091000,2782,2543828
2018091000,2880,2540203
2018091000,2944,2532884
2018091000,2968,2540020
2018091000,2992,2540020
2018091000,3016,497326
2018091000,3127,497326
2018091000,3151,497326
2018091000,3175,2532884
2018091000,3216,2560765
2018091000,3240,2532884
2018091000,3269,2558052
2018091000,3298,2543836
2018091000,3323,2543836
2018091000,3345,2540020
2018091000,3369,2540020
2018091000,3393,497326
2018091000,3415,2532884
2018091000,3437,2532884
2018091000,3549,2556453
2018091000,3602,2558052
2018091000,3632,2556453
2018091000,3654,2558052
2018091000,3676,2558052
2018091000,3765,2561137
2018091000,3879,2531332
2018091001,124,71265
2018091001,235,2495663
2018091001,362,2543498
2018091001,451,2532899
2018091001,475,1032
2018091001,524,2557898
2018091001,556,2557898
2018091001,580,2540169
2018091001,604,2552475
2018091001,694,2534241
2018091001,792,71265
2018091001,820,71265
2018091001,915,2495663
2018091001,939,2550597
2018091001,980,71265
2018091001,1086,1032
2018091001,1151,2543498
2018091001,1214,2540169
2018091001,1280,2557898
2018091001,1302,2555334
2018091001,1372,1032
2018091001,1396,71265
2018091001,1441,2532899
2018091001,1507,71265
2018091001,1673,2540169
2018091001,1695,2540169
2018091001,1780,2556885
2018091001,1843,2552487
2018091001,1867,2556885
2018091001,1891,2556885
2018091001,1946,71265
2018091001,1970,71265
2018091001,1994,2556885
2018091001,2035,2552487
2018091001,2089,2556885
2018091001,2280,2543498
2018091001,2350,2557898
2018091001,2416,2557898
2018091001,2514,2552487
2018091001,2553,2534241
2018091001,2575,NA
2018091001,2715,2540169
2018091001,2737,2557898
2018091001,2821,2543499
2018091001,2897,2543498
2018091001,2921,2543498
2018091001,2945,2557898
2018091001,3049,2556885
2018091001,3099,NA
2018091001,3151,2552475
2018091001,3175,2552475
2018091001,3199,2552382
2018091001,3223,2540169
2018091001,3293,2540169
2018091001,3315,2543498
2018091001,3339,2557898
2018091001,3361,2540169
2018091001,3385,2540169
2018091001,3441,2556885
2018091001,3463,2556885
2018091001,3487,71265
2018091001,3511,1032
2018091001,3580,2543498
2018091001,3602,2557898
2018091001,3626,2552475
2018091001,3715,2552382
2018091001,3765,2552475
2018091001,3787,2543498
2018091001,3904,2556885
2018091001,3928,71265
2018091001,3952,2556885
2018091001,3976,71265
2018091001,4123,71265
2018091001,4147,2534241
2018091001,4192,2556885
2018091300,60,71269
2018091300,103,382
2018091300,181,2495450
2018091300,215,2555466
2018091300,345,71269
2018091300,371,2495450
2018091300,524,2495450
2018091300,646,71269
2018091300,670,382
2018091300,737,71269
2018091300,776,2552559
2018091300,829,2540156
2018091300,858,2540156
2018091300,880,2495450
2018091300,980,2550256
2018091300,1004,382
2018091300,1090,2555466
2018091300,1114,2555466
2018091300,1188,2552586
2018091300,1212,2540148
2018091300,1345,2557976
2018091300,1369,2495450
2018091300,1452,2560957
2018091300,1474,2543847
2018091300,1561,2543847
2018091300,1585,71269
2018091300,1630,2555430
2018091300,1841,2540156
2018091300,1865,2555466
2018091300,1926,2552559
2018091300,1969,2552559
2018091300,2029,2558010
2018091300,2051,2555466
2018091300,2108,2558010
2018091300,2130,2555466
2018091300,2196,2555430
2018091300,2279,2550256
2018091300,2303,2543847
2018091300,2351,71269
2018091300,2373,2550256
2018091300,2395,2540156
2018091300,2421,2495450
2018091300,2443,2495450
2018091300,2484,2543847
2018091300,2506,2555430
2018091300,2547,71269
2018091300,2588,2560957
2018091300,2705,2543847
2018091300,2727,2560957
2018091300,2826,2540148
2018091300,2850,2558127
2018091300,2908,NA
2018091300,2934,2540156
2018091300,2979,2552468
2018091300,3024,2552402
2018091300,3055,2550256
2018091300,3147,2552586
2018091300,3192,2555466
2018091300,3239,2555466
2018091300,3301,2555430
2018091300,3351,2555209
2018091300,3375,2552631
2018091300,3397,2552631
2018091300,3421,2540156
2018091300,3487,2558010
2018091300,3530,2540148
2018091300,3571,71269
2018091300,3595,2552402
2018091300,3640,2552631
2018091300,3685,2543847
2018091300,3722,2540156
2018091300,3746,2495450
2018091300,3770,2540148
2018091300,3832,2555466
2018091300,3873,2552402
2018091300,3895,2543847
2018091300,3919,2550256
2018091300,3943,71269
2018091300,4014,2552402
2018091300,4038,2543847
2018091300,4081,2552631
2018091300,4157,2543847
2018091300,4295,2552559
2018091300,4340,2495450
2018091300,4436,2558010
2018091300,4503,2543847
2018091300,4525,71269
2018091300,4564,382
2018091300,4774,2552631
2018091300,4796,2555209
2018091300,4818,2552631
2018091300,4867,2560957
2018091300,4891,2555209
2018091300,4915,2552631
2018091300,4967,2550256
2018091300,4989,2550256
2018091300,5013,2552468
2018091300,5037,NA
2018091300,5059,2552468
2018091300,5083,NA
2018091300,5105,2550256
2018091602,51,2558204
2018091602,75,2495448
2018091602,141,2543495
2018091602,163,2506363
2018091602,199,2558204
2018091602,242,2555306
2018091602,298,2552608
2018091602,346,2532820
2018091602,426,2541785
2018091602,450,2552608
2018091602,516,2495438
2018091602,561,2541785
2018091602,585,2555214
2018091602,636,2552429
2018091602,658,2560907
2018091602,793,497236
2018091602,815,497236
2018091602,893,2543495
2018091602,917,2543495
2018091602,968,2495438
2018091602,1024,2555306
2018091602,1069,2552608
2018091602,1129,2543495
2018091602,1174,497236
2018091602,1240,2557991
2018091602,1264,2552608
2018091602,1286,2557991
2018091602,1308,2552608
2018091602,1349,497236
2018091602,1422,2495448
2018091602,1509,2552608
2018091602,1533,2541785
2018091602,1562,2541785
2018091602,1603,2541785
2018091602,1663,2541785
2018091602,1768,2552429
2018091602,1813,2543495
2018091602,1837,2543495
2018091602,1910,2552608
2018091602,1976,2541785
2018091602,2000,2532820
2018091602,2048,2495448
2018091602,2093,497236
2018091602,2117,2506363
2018091602,2136,2556460
2018091602,2160,2543495
2018091602,2212,2556460
2018091602,2236,2495888
2018091602,2289,2495448
2018091602,2366,2557991
2018091602,2390,2555214
2018091602,2437,2495448
2018091602,2459,2506363
2018091602,2478,497236
2018091602,2547,2541785
2018091602,2595,2541785
2018091602,2619,2552608
2018091602,2641,2555214
2018091602,2665,2495438
2018091602,2727,2552608
2018091602,2799,2495448
2018091602,2860,2556460
2018091602,2884,2558204
2018091602,3004,2495187
2018091602,3100,2495438
2018091602,3122,2552608
2018091602,3180,497236
2018091602,3236,2556460
2018091602,3293,2543495
2018091602,3378,2556460
2018091602,3461,2558204
2018091602,3517,2555214
2018091602,3581,2543495
2018091602,3626,2543495
2018091602,3741,2557991
2018091602,3763,2541785
2018091602,3814,2495438
2018091602,3838,2557896
2018091602,3860,2495438
2018091602,3884,2541785
2018091602,3925,2541785
2018091602,3995,NA
2018091602,4017,497236
2018091602,4041,2543495
2018091602,4152,2495438
2018091602,4201,2557991
2018091602,4246,2555214
2018091602,4272,2555214
2018091602,4337,2543495
2018091602,4382,2556460
2018091602,4438,2506363
2018091602,4474,2552608
2018091602,4502,2541785
2018091602,4527,2495438
2018091602,4551,2552608
2018091602,4592,2552608
2018091603,59,2543488
2018091603,169,2558019
2018091603,198,2556370
2018091603,252,2543743
2018091603,358,2552461
2018091603,437,2558019
2018091603,461,2560878
2018091603,525,2558019
